disorder1	disorder2	ngenes1	ngenes2	class1	class2	ncommon_genes
Asthma	Dementia	2	2	Respiratory	Neurological	2
Asthma	Malaria	2	2	Respiratory	Immunological	2
Asthma	Migraine without aura	2	2	Respiratory	Neurological	2
Asthma	Septic shock	2	2	Respiratory	Immunological	2
Ataxia	Epilepsy	2	2	Neurological	Neurological	2
Ataxia	Epilepsy	2	2	Neurological	Neurological	2
Ataxia	Epilepsy	2	2	Neurological	Neurological	1
Ataxia-telangiectasia	Breast cancer	3	3	Immunological	Cancer	3
Ataxia-telangiectasia	Lymphoma	3	3	Immunological	Cancer	3
Ataxia-telangiectasia	Lymphoma	3	3	Immunological	Cancer	3
Ataxia-telangiectasia	T-cell prolymphocytic leukemia	3	3	Immunological	Cancer	3
Atelosteogenesis II	Achondrogenesis Ib	5	5	Connective tissue	Bone	5
Atelosteogenesis II	Diastrophic dysplasia	5	5	Connective tissue	Skeletal	5
Atelosteogenesis II	Diastrophic dysplasia	5	5	Connective tissue	Skeletal	5
Atelosteogenesis II	Epiphyseal dysplasia	5	5	Connective tissue	Bone	5
Atelostogenesis	Larson syndrome	3	3	Connective tissue	Skeletal	3
Atelostogenesis	Spondylocarpotarsal synostosis syndrome	3	3	Connective tissue	Skeletal	3
Athabaskan brainstem dysgenesis syndrome	Bosley-Salih-Alorainy syndrome	3	3	Neurological	Neurological	3
Atherosclerosis	Asthma	1	1	Cardiovascular	Respiratory	1
Atopy	Netherton syndrome	2	2	Immunological	Dermatological	2
Atopy	Asthma	2	2	Immunological	Respiratory	2
Atopy	Platelet-activating factor acetylhydrolase deficiency	2	2	Immunological	Hematological	2
Atransferrinemia	Iron deficiency anemia	1	1	Hematological	Hematological	1
Atrial fibrillation	Long QT syndrome-6	3	3	Cardiovascular	Cardiovascular	3
Atrial fibrillation	Jervell and Lange-Nielsen syndrome	5	5	Cardiovascular	multiple	5
Atrial fibrillation	Long QT syndrome-1	5	5	Cardiovascular	Cardiovascular	5
Atrial septal defect 3	Cardiomyopathy	3	3	Cardiovascular	Cardiovascular	3
Atrial septal defect with atrioventricular conduction defects	Atrioventricular block	2	2	Cardiovascular	Cardiovascular	2
Atrial septal defect with atrioventricular conduction defects	Tetrology of Fallot	2	2	Cardiovascular	Cardiovascular	2
Atrichia with papular lesions	Alopecia universalis	2	2	Dermatological	Dermatological	2
Atrichia with papular lesions	Blood group	2	3	Dermatological	Hematological	1
Atrichia with papular lesions	Blood group	2	3	Dermatological	Hematological	1
Atrioventricular block	Atrial septal defect with atrioventricular conduction defects	2	2	Cardiovascular	Cardiovascular	2
Atrioventricular block	Tetrology of Fallot	2	2	Cardiovascular	Cardiovascular	2
Atrioventricular septal defect	Hypoplastic left heart syndrome	5	5	Cardiovascular	Cardiovascular	5
Atrioventricular septal defect	Oculodentodigital dysplasia	5	5	Cardiovascular	Skeletal	5
Atrioventricular septal defect	Syndactyly	5	5	Cardiovascular	Skeletal	5
Atrioventricular septal defect	Atrioventricular septal defect	2	2	Cardiovascular	Cardiovascular	2
Atrioventricular septal defect	Atrioventricular septal defect	2	2	Cardiovascular	Cardiovascular	2
Attention deficit-hyperactivity disorder	Blepharospasm	3	3	Psychiatric	Ophthamological	3
Attention deficit-hyperactivity disorder	Dystonia	3	3	Psychiatric	Neurological	3
Autism	Angelman syndrome	5	5	Psychiatric	Developmental	5
Autism	Mental retardation	5	5	Psychiatric	Neurological	5
Autism	Mental retardation	5	5	Psychiatric	Neurological	5
Autism	PPM-X syndrome	5	5	Psychiatric	Neurological	5
Autism	Rett syndrome	5	5	Psychiatric	Neurological	5
Autism	Rett syndrome	5	5	Psychiatric	Neurological	5
Autism	Asperger syndrome	1	1	Psychiatric	Psychiatric	1
Autism	Asperger syndrome	3	3	Psychiatric	Psychiatric	3
Autism	Mental retardation	3	3	Psychiatric	Neurological	3
Autoimmune lymphoproliferative syndrome	Autoimmune lymphoproliferative syndrome	5	5	Immunological	Immunological	5
Autoimmune lymphoproliferative syndrome	Squamous cell carcinoma	5	5	Immunological	Cancer	5
Autoimmune lymphoproliferative syndrome	Autoimmune lymphoproliferative syndrome	5	5	Immunological	Immunological	5
Autoimmune lymphoproliferative syndrome	Squamous cell carcinoma	5	5	Immunological	Cancer	5
Autoimmune lymphoproliferative syndrome	Gastric cancer	3	3	Immunological	Cancer	3
Autoimmune lymphoproliferative syndrome	Non-Hodgkin lymphoma	3	3	Immunological	Cancer	3
Autoimmune lymphoproliferative syndrome	Hepatocellular carcinoma	2	2	Immunological	Cancer	2
Autoimmune thyroid disease	Goiter	2	2	Endocrine	Endocrine	2
Autoimmune thyroid disease	Hypothyroidism	2	2	Endocrine	Endocrine	2
Axenfeld anomaly	Anterior segment mesenchymal dysgenesis	3	3	Ophthamological	Ophthamological	3
Axenfeld anomaly	Iridogoniodysgenesis	3	3	Ophthamological	Ophthamological	3
Axenfeld anomaly	Iris hypoplasia and glaucoma	3	3	Ophthamological	Ophthamological	3
Axenfeld anomaly	Rieger anomaly	3	3	Ophthamological	multiple	3
Bannayan-Riley-Ruvalcaba syndrome	Bannayan-Zonana syndrome	2	2	Unclassified	Unclassified	2
Bannayan-Riley-Ruvalcaba syndrome	Cowden disease	2	2	Unclassified	Cancer	2
Bannayan-Riley-Ruvalcaba syndrome	Endometrial carcinoma	2	2	Unclassified	Cancer	2
Bannayan-Riley-Ruvalcaba syndrome	Lhermitte-Duclos syndrome	2	2	Unclassified	Cancer	2
Bannayan-Riley-Ruvalcaba syndrome	Meningioma	2	2	Unclassified	Cancer	2
Bannayan-Riley-Ruvalcaba syndrome	Oligodendroglioma	2	2	Unclassified	Cancer	2
Bannayan-Riley-Ruvalcaba syndrome	Prostate cancer	2	2	Unclassified	Cancer	2
Bannayan-Riley-Ruvalcaba syndrome	Thyroid carcinoma	2	2	Unclassified	Cancer	2
Bannayan-Riley-Ruvalcaba syndrome	VATER association with hydrocephalus	2	2	Unclassified	multiple	2
Bannayan-Zonana syndrome	Bannayan-Riley-Ruvalcaba syndrome	2	2	Unclassified	Unclassified	2
Bannayan-Zonana syndrome	Cowden disease	2	2	Unclassified	Cancer	2
Bannayan-Zonana syndrome	Endometrial carcinoma	2	2	Unclassified	Cancer	2
Bannayan-Zonana syndrome	Lhermitte-Duclos syndrome	2	2	Unclassified	Cancer	2
Bannayan-Zonana syndrome	Meningioma	2	2	Unclassified	Cancer	2
Bannayan-Zonana syndrome	Oligodendroglioma	2	2	Unclassified	Cancer	2
Bannayan-Zonana syndrome	Prostate cancer	2	2	Unclassified	Cancer	2
Bannayan-Zonana syndrome	Thyroid carcinoma	2	2	Unclassified	Cancer	2
Bannayan-Zonana syndrome	VATER association with hydrocephalus	2	2	Unclassified	multiple	2
Bardet-Biedl syndrome 1	Bardet-Biedl syndrome 3	2	2	multiple	multiple	2
Bardet-Biedl syndrome 3	Bardet-Biedl syndrome 1	2	2	multiple	multiple	2
Bardet-Biedl syndrome 6	Kallmann syndrome	5	3	multiple	multiple	1
Bardet-Biedl syndrome 6	McKusick-Kaufman syndrome	5	5	multiple	Developmental	5
Bare lymphocyte syndrome	Wegener-like granulomatosis	4	4	Immunological	Immunological	4
Bare lymphocyte syndrome	Multiple sclerosis	2	2	Immunological	Neurological	2
Bare lymphocyte syndrome	Rheumatoid arthritis	2	2	Immunological	Connective tissue	2
Bare lymphocyte syndrome	Bare lymphocyte syndrome	1	1	Immunological	Immunological	1
Bare lymphocyte syndrome	Bare lymphocyte syndrome	1	1	Immunological	Immunological	1
Barth syndrome	Cardiomyopathy	5	5	multiple	Cardiovascular	5
Barth syndrome	Noncompaction of left ventricular myocardium	5	5	multiple	Cardiovascular	5
Bart-Pumphrey syndrome	Deafness	7	7	multiple	Ear,Nose,Throat	7
Bart-Pumphrey syndrome	Deafness	7	5	multiple	Ear,Nose,Throat	1
Bart-Pumphrey syndrome	Deafness	7	7	multiple	Ear,Nose,Throat	7
Bart-Pumphrey syndrome	Deafness	7	5	multiple	Ear,Nose,Throat	1
Bart-Pumphrey syndrome	Ectodermal dysplasia 2	7	5	multiple	Dermatological	1
Bart-Pumphrey syndrome	Hystrix-like ichthyosis with deafness	7	7	multiple	multiple	7
Bart-Pumphrey syndrome	Keratitis-ichthyosis-deafness syndrome	7	7	multiple	multiple	7
Bart-Pumphrey syndrome	Keratoderma	7	7	multiple	Dermatological	7
Bart-Pumphrey syndrome	Vohwinkel syndrome	7	7	multiple	multiple	7
Bartter syndrome	Bartter syndrome	1	1	multiple	multiple	1
Bartter syndrome	Bartter syndrome	1	1	multiple	multiple	1
Basal cell carcinoma	Capillary malformation-arteriovenous malformation	4	4	Cancer	Cardiovascular	4
Basal cell carcinoma	Parkes Weber syndrome	4	4	Cancer	multiple	4
Basal cell carcinoma	Medulloblastoma	1	1	Cancer	Cancer	1
Basal cell carcinoma	Basal cell nevus syndrome	4	4	Cancer	multiple	4
Basal cell carcinoma	Holoprosencephaly-7	4	4	Cancer	Developmental	4
Basal cell nevus syndrome	Basal cell carcinoma	4	4	multiple	Cancer	4
Basal cell nevus syndrome	Holoprosencephaly-7	4	4	multiple	Developmental	4
Basal ganglia disease	Hyperferritinemia-cataract syndrome	1	1	Neurological	Ophthamological	1
BCG infection	H. pylori infection	1	1	Immunological	Immunological	1
BCG infection	Mycobacterial infection	1	1	Immunological	Immunological	1
BCG infection	Tuberculosis	1	1	Immunological	Respiratory	1
Beare-Stevenson cutis gyrata syndrome	Apert syndrome	4	4	multiple	Connective tissue	4
Beare-Stevenson cutis gyrata syndrome	Craniofacial-skeletal-dermatologic dysplasia	4	4	multiple	multiple	4
Beare-Stevenson cutis gyrata syndrome	Craniosynostosis	4	4	multiple	Skeletal	4
Beare-Stevenson cutis gyrata syndrome	Crouzon syndrome	4	4	multiple	Skeletal	4
Beare-Stevenson cutis gyrata syndrome	Gastric cancer	4	4	multiple	Cancer	4
Beare-Stevenson cutis gyrata syndrome	Jackson-Weiss syndrome	4	4	multiple	Skeletal	4
Beare-Stevenson cutis gyrata syndrome	Pfeiffer syndrome	4	4	multiple	Skeletal	4
Beare-Stevenson cutis gyrata syndrome	Saethre-Chotzen syndrome	4	4	multiple	Developmental	4
Becker muscular dystrophy	Cardiomyopathy	2	2	Muscular	Cardiovascular	2
Becker muscular dystrophy	Duchenne muscular dystrophy	2	2	Muscular	Muscular	2
Becker muscular dystrophy modifier	Myopathy	1	1	Muscular	Muscular	1
Beckwith-Wiedemann syndrome	Sotos syndrome	3	3	multiple	Developmental	3
Beckwith-Wiedemann syndrome	Weaver syndrome	3	3	multiple	Developmental	3
Benzene toxicity	Leukemia	3	3	Unclassified	Cancer	3
Bernard-Soulier syndrome	Giant platelet disorder	1	1	Hematological	Hematological	1
Beta-2-adrenoreceptor agonist	Asthma	1	1	Unclassified	Respiratory	1
Beta-2-adrenoreceptor agonist	Obesity	1	1	Unclassified	Nutritional	1
Bethlem myopathy	Ullrich congenital muscular dystrophy	2	2	Muscular	Muscular	2
Bethlem myopathy	Ullrich scleroatonic muscular dystrophy	1	1	Muscular	Muscular	1
Bethlem myopathy	Ullrich congenital muscular dystrophy	1	1	Muscular	Muscular	1
Birt-Hogg-Dube syndrome	Colorectal cancer	2	2	Dermatological	Cancer	2
Birt-Hogg-Dube syndrome	Pneumothorax	2	2	Dermatological	Respiratory	2
Birt-Hogg-Dube syndrome	Renal carcinoma	2	2	Dermatological	Cancer	2
Bladder cancer	Achondroplasia	2	2	Cancer	Skeletal	2
Bladder cancer	Cervical cancer	2	2	Cancer	Cancer	2
Bladder cancer	Colorectal cancer	2	2	Cancer	Cancer	2
Bladder cancer	Crouzon syndrome with acanthosis nigricans	2	2	Cancer	Skeletal	2
Bladder cancer	Hypochondroplasia	2	2	Cancer	Skeletal	2
Bladder cancer	Muenke syndrome	2	2	Cancer	Skeletal	2
Bladder cancer	Thanatophoric dysplasia	2	2	Cancer	Skeletal	2
Bladder cancer	Breast cancer	2	2	Cancer	Cancer	2
Bladder cancer	Leukemia	2	2	Cancer	Cancer	2
Bladder cancer	Lung cancer	2	2	Cancer	Cancer	2
Bladder cancer	Pancreatic carcinoma	2	2	Cancer	Cancer	2
Bladder cancer	Stomach cancer	2	2	Cancer	Cancer	2
Bladder cancer	Retinoblastoma	1	1	Cancer	Cancer	1
Bladder cancer	Costello syndrome	1	1	Cancer	multiple	1
Bladder cancer	Thyroid carcinoma	1	1	Cancer	Cancer	1
Blau syndrome	Crohn disease	6	6	multiple	Gastrointestinal	6
Blau syndrome	Psoriatic arthritis	6	6	multiple	Dermatological	6
Blau syndrome	Sarcoidosis	6	6	multiple	Immunological	6
Blepharophimosis	Blepharophimosis	5	5	multiple	multiple	5
Blepharophimosis	Premature ovarian failure 3	5	5	multiple	Renal	5
Blepharophimosis	Blepharophimosis	5	5	multiple	multiple	5
Blepharophimosis	Premature ovarian failure 3	5	5	multiple	Renal	5
Blepharospasm	Attention deficit-hyperactivity disorder	3	3	Ophthamological	Psychiatric	3
Blepharospasm	Dystonia	3	3	Ophthamological	Neurological	3
Blood group	Alopecia universalis	3	2	Hematological	Dermatological	1
Blood group	Atrichia with papular lesions	3	2	Hematological	Dermatological	1
Blood group	Blood group	3	3	Hematological	Hematological	3
Blood group	Aquaporin-1 deficiency	3	3	Hematological	Unclassified	3
Blood group	Blood group	3	3	Hematological	Hematological	3
Blood group	Blood group	3	3	Hematological	Hematological	3
Blood group	Elliptocytosis	3	3	Hematological	Hematological	3
Blood group	Hemolytic anemia due to band 3 defect defect	3	3	Hematological	Hematological	3
Blood group	Renal tubular acidosis	3	3	Hematological	Renal	3
Blood group	Spherocytosis	3	3	Hematological	Hematological	3
Blood group	Malaria	3	3	Hematological	Immunological	3
Blood group	Adult i phenotype with congenital cataract	1	1	Hematological	Hematological	1
Blood group	Adult i phenotype without cataract	1	1	Hematological	Hematological	1
Blood group	Alopecia universalis	3	2	Hematological	Dermatological	1
Blood group	Atrichia with papular lesions	3	2	Hematological	Dermatological	1
Blood group	Blood group	3	3	Hematological	Hematological	3
Blood group	Albinism	3	5	Hematological	Dermatological	1
Blood group	Albinism	3	5	Hematological	Dermatological	1
Blood group	Albinism	3	5	Hematological	Dermatological	1
Blood group	Rh-null disease	1	1	Hematological	Hematological	1
Blood group	Frontometaphyseal dysplasia	3	8	Hematological	Skeletal	1
Blood group	Heterotopia	3	8	Hematological	Neurological	1
Blood group	Heterotopia	3	8	Hematological	Neurological	1
Blood group	Heterotopia	3	8	Hematological	Neurological	1
Blood group	Langer mesomelic dysplasia	3	4	Hematological	Skeletal	1
Blood group	Leri-Weill dyschondrosteosis	3	4	Hematological	Skeletal	1
Blood group	Melnick-Needles syndrome	3	8	Hematological	Skeletal	1
Blood group	Otopalatodigital syndrome	3	8	Hematological	multiple	1
Blood group	Otopalatodigital syndrome	3	8	Hematological	multiple	1
Blood group	Short stature	3	4	Hematological	Skeletal	1
Blood group	Blood group	3	3	Hematological	Hematological	3
Blood group	Blood group	3	3	Hematological	Hematological	3
Blood group	Elliptocytosis	3	3	Hematological	Hematological	3
Blood group	Hemolytic anemia due to band 3 defect defect	3	3	Hematological	Hematological	3
Blood group	Renal tubular acidosis	3	3	Hematological	Renal	3
Blood group	Spherocytosis	3	3	Hematological	Hematological	3
Blood group	Blood group	3	3	Hematological	Hematological	3
Blood group	Blood group	3	3	Hematological	Hematological	3
Blood group	Elliptocytosis	3	3	Hematological	Hematological	3
Blood group	Hemolytic anemia due to band 3 defect defect	3	3	Hematological	Hematological	3
Blood group	Renal tubular acidosis	3	3	Hematological	Renal	3
Blood group	Spherocytosis	3	3	Hematological	Hematological	3
Blue-cone monochromacy	Colorblindness	4	4	Ophthamological	Ophthamological	1
Blue-cone monochromacy	Colorblindness	4	4	Ophthamological	Ophthamological	4
Blue-cone monochromacy	Rubenstein-Taybi syndrome	4	3	Ophthamological	multiple	1
Blue-cone monochromacy	Colorblindness	4	4	Ophthamological	Ophthamological	4
Blue-cone monochromacy	Colorblindness	4	4	Ophthamological	Ophthamological	1
Bombay phenotype	Norwalk virus infection	2	2	Hematological	Immunological	2
Bone mineral density variability 1	Exudative vitreoretinopathy	6	6	Bone	Ophthamological	6
Bone mineral density variability 1	Exudative vitreoretinopathy	6	6	Bone	Ophthamological	6
Bone mineral density variability 1	Hyperostosis	6	6	Bone	Bone	6
Bone mineral density variability 1	Osteopetrosis	6	6	Bone	Bone	6
Bone mineral density variability 1	Osteoporosis	6	6	Bone	Bone	6
Bone mineral density variability 1	Osteoporosis-pseudoglioma syndrome	6	6	Bone	Bone	6
Bone mineral density variability 1	van Buchem disease	6	6	Bone	Unclassified	6
Bosley-Salih-Alorainy syndrome	Athabaskan brainstem dysgenesis syndrome	3	3	Neurological	Neurological	3
Bothnia retinal dystrophy	Fundus albipunctatus	1	1	Ophthamological	Ophthamological	1
Bothnia retinal dystrophy	Newfoundland rod-cone dystrophy	1	1	Ophthamological	Ophthamological	1
Bothnia retinal dystrophy	Retinitis pigmentosa	1	1	Ophthamological	Ophthamological	1
Bothnia retinal dystrophy	Retinitis punctata albescens	1	1	Ophthamological	Ophthamological	1
Brachydactyly	Acrocapitofemoral dysplasia	2	2	Skeletal	Skeletal	2
Brachydactyly	Robinow syndrome	4	4	Skeletal	multiple	4
Brachydactyly	Acromesomelic dysplasia	2	2	Skeletal	Skeletal	2
Brachydactyly	Chondrodysplasia	2	2	Skeletal	Skeletal	2
Brachydactyly	Fibular hypoplasia and complex brachydactyly	2	2	Skeletal	Skeletal	2
Brachydactyly	Brachydactyly	3	3	Skeletal	Skeletal	3
Brachydactyly	Synpolydactyly	3	3	Skeletal	Skeletal	3
Brachydactyly	Synpolydactyly with foot anomalies	3	3	Skeletal	Skeletal	3
Brachydactyly	Brachydactyly	3	3	Skeletal	Skeletal	3
Brachydactyly	Synpolydactyly	3	3	Skeletal	Skeletal	3
Brachydactyly	Synpolydactyly with foot anomalies	3	3	Skeletal	Skeletal	3
Branchiootic syndrome	Anterior segment anomalies and cataract	2	2	Neurological	Ophthamological	2
Branchiootic syndrome	Branchiootorenal syndrome	2	2	Neurological	Neurological	2
Branchiootic syndrome	Branchiootorenal syndrome with cataract	2	2	Neurological	Neurological	2
Branchiootorenal syndrome	Anterior segment anomalies and cataract	2	2	Neurological	Ophthamological	2
Branchiootorenal syndrome	Branchiootic syndrome	2	2	Neurological	Neurological	2
Branchiootorenal syndrome	Branchiootorenal syndrome with cataract	2	2	Neurological	Neurological	2
Branchiootorenal syndrome with cataract	Anterior segment anomalies and cataract	2	2	Neurological	Ophthamological	2
Branchiootorenal syndrome with cataract	Branchiootic syndrome	2	2	Neurological	Neurological	2
Branchiootorenal syndrome with cataract	Branchiootorenal syndrome	2	2	Neurological	Neurological	2
Breast and colorectal cancer	Breast cancer	5	5	Cancer	Cancer	5
Breast and colorectal cancer	Li-Fraumeni syndrome	5	5	Cancer	Cancer	5
Breast and colorectal cancer	Osteosarcoma	5	5	Cancer	Cancer	5
Breast and colorectal cancer	Prostate cancer	5	5	Cancer	Cancer	5
Breast cancer	Colorectal cancer	1	1	Cancer	Cancer	1
Breast cancer	Ovarian cancer	1	1	Cancer	Cancer	1
Breast cancer	Lung cancer	3	3	Cancer	Cancer	3
Breast cancer	Rhabdomyosarcoma	3	3	Cancer	Cancer	3
Breast cancer	Adrenal cortical carcinoma	3	3	Cancer	Cancer	3
Breast cancer	Colorectal cancer	3	3	Cancer	Cancer	3
Breast cancer	Hepatocellular carcinoma	3	3	Cancer	Cancer	3
Breast cancer	Histiocytoma	3	3	Cancer	Cancer	3
Breast cancer	Li-Fraumeni syndrome	3	3	Cancer	Cancer	3
Breast cancer	Multiple malignancy syndrome	3	3	Cancer	Cancer	3
Breast cancer	Nasopharyngeal carcinoma	3	3	Cancer	Cancer	3
Breast cancer	Osteosarcoma	3	3	Cancer	Cancer	3
Breast cancer	Pancreatic cancer	3	3	Cancer	Cancer	3
Breast cancer	Thyroid carcinoma	3	3	Cancer	Cancer	3
Breast cancer-1	Breast-ovarian cancer	2	2	Cancer	Cancer	2
Breast cancer-1	Ovarian cancer	2	2	Cancer	Cancer	2
Breast cancer-1	Papillary serous carcinoma of the peritoneum	2	2	Cancer	Cancer	2
